Water_Depth_cm,Soil_Moisture_%,Tank_Level_%,ET_mm_day,Rainfall_Predicted_mm,Crop_Stage,CWR_mm
18.85,98.0,35.0,4.23,10.11,1,0.0
2.68,93.5,95.7,9.48,0.0,3,29.5
14.18,93.6,55.8,10.0,7.54,4,6.28
12.99,97.3,17.2,5.29,9.93,4,3.7
5.59,92.5,55.1,6.53,0.0,3,4.05
12.4,97.9,79.5,9.77,0.0,4,44.61
15.23,96.6,89.9,6.99,0.0,4,9.99
1.25,97.8,39.2,5.6,0.0,2,26.08
2.67,90.3,90.3,5.32,0.0,2,11.61
13.77,90.1,66.6,6.32,0.0,1,21.58
0.0,86.6,61.6,4.44,0.0,5,16.21
16.29,90.6,48.4,6.07,4.18,1,4.89
0.0,94.4,79.4,6.88,4.55,5,5.34
3.95,91.1,24.7,5.17,2.66,3,3.01
9.28,91.3,20.4,6.48,3.39,1,12.65
12.15,99.5,88.0,9.89,0.0,4,47.56
3.13,91.0,95.5,5.7,0.17,2,8.52
0.0,91.6,49.4,5.96,0.0,5,8.96
4.69,97.8,43.5,6.34,3.66,3,5.68
19.0,93.6,30.4,6.66,0.28,1,9.37
4.82,96.1,43.4,5.47,0.0,3,8.47
8.59,96.0,35.2,6.63,8.74,1,25.98
13.71,98.2,41.8,6.57,0.0,1,22.46
0.0,77.5,38.8,6.36,19.35,5,0.0
4.13,96.8,24.7,6.51,0.0,2,0.0
4.06,90.8,35.8,9.23,0.0,3,14.07
0.38,78.3,66.9,5.09,0.0,2,46.16
0.0,90.3,51.7,4.43,4.14,5,3.29
8.14,93.3,88.5,5.31,0.0,4,76.91
0.0,85.1,67.8,5.9,15.81,5,0.0
0.0,82.4,39.3,4.48,6.32,5,10.87
0.17,52.0,79.9,6.6,2.81,3,58.34
0.0,83.9,19.4,6.16,0.0,5,16.22
4.38,99.3,45.3,6.47,0.0,2,6.23
15.77,95.3,36.0,5.91,8.31,1,0.0
3.64,94.3,17.6,9.4,0.0,3,9.21
0.0,85.6,58.5,6.36,1.02,5,19.83
3.03,96.3,24.4,5.25,0.0,2,0.0
2.5,98.5,48.3,6.15,6.05,2,3.26
3.79,90.2,79.6,9.82,2.04,3,14.79
10.7,90.6,41.9,6.41,0.0,1,52.4
19.98,92.0,36.3,6.01,12.42,1,0.0
0.0,47.5,33.1,6.15,0.0,5,155.63
1.64,91.1,81.9,6.47,4.68,2,18.36
0.26,62.1,20.3,5.02,3.94,2,47.43
4.67,92.3,30.8,5.62,1.63,2,3.25
16.53,98.4,21.5,6.98,0.0,1,0.0
15.27,94.3,76.9,8.71,9.92,4,0.0
10.84,93.2,54.3,4.58,0.0,1,49.15
2.91,92.7,63.2,5.98,0.0,2,9.88
14.45,99.7,90.7,9.66,0.0,4,20.87
0.35,79.7,81.0,5.85,0.0,1,196.54
12.75,97.4,19.8,8.89,0.0,4,19.78
0.01,75.3,83.1,9.74,1.87,4,169.89
2.74,91.0,91.8,5.08,0.0,2,10.65
15.97,95.1,82.9,8.73,6.11,4,2.59
3.57,98.8,16.0,6.42,0.0,2,0.0
14.38,99.6,54.1,5.1,1.01,1,13.25
0.0,73.1,63.6,6.17,3.38,2,50.0
5.64,97.7,50.6,6.73,0.0,3,3.55
14.17,90.9,29.8,6.56,4.43,4,13.4
3.53,96.0,69.2,9.24,7.83,2,2.02
1.41,95.1,57.5,6.65,5.41,2,8.07
3.37,98.4,15.7,4.1,16.3,2,0.0
0.11,66.3,21.9,9.39,0.0,4,168.92
14.86,96.9,37.0,5.64,4.6,1,5.44
16.16,96.9,43.2,5.02,0.0,1,8.02
0.0,81.4,78.2,9.38,0.0,5,52.1
15.26,99.0,86.7,6.86,0.0,1,9.86
2.81,94.1,37.1,9.26,9.03,2,2.34
7.65,94.5,40.7,6.59,1.95,4,81.17
0.0,90.7,97.5,5.62,2.08,5,6.54
15.52,97.6,21.0,4.43,0.0,1,0.0
4.66,98.0,19.8,9.95,4.92,3,4.61
0.33,53.9,34.9,6.97,0.0,2,46.75
0.0,83.8,25.5,6.82,0.0,5,16.85
18.0,96.1,85.4,6.33,0.0,1,9.33
0.0,89.7,76.8,5.68,0.0,5,9.33
0.0,46.8,82.8,6.78,2.13,5,156.05
0.0,89.5,92.3,5.87,19.28,5,0.0
2.71,98.5,68.6,6.88,2.86,2,9.92
12.24,98.8,86.3,5.39,0.0,1,36.03
15.08,95.9,49.4,6.76,0.0,1,9.76
3.97,93.4,76.2,8.78,0.0,3,13.85
14.97,95.8,94.9,9.28,0.0,4,14.43
9.34,97.3,45.2,5.49,4.76,1,60.35
0.14,76.2,46.6,8.78,2.57,4,168.55
0.4,51.0,32.2,8.57,0.0,4,166.02
5.84,91.4,96.7,5.5,0.0,1,100.08
4.1,92.9,42.2,6.27,0.0,2,8.95
15.63,98.9,90.2,5.13,9.37,4,0.0
0.0,86.7,78.9,5.85,0.17,5,17.21
0.21,60.5,48.6,9.2,0.0,3,57.87
3.46,98.6,90.5,4.87,8.98,2,0.0
3.51,95.4,16.6,9.36,0.0,3,9.93
3.17,95.3,66.2,6.61,4.08,3,13.85
3.07,98.1,64.1,9.88,0.0,2,14.81
16.78,95.9,74.6,5.65,1.05,1,7.6
0.0,73.6,34.4,9.82,10.72,5,0.0
12.34,98.0,15.8,5.19,16.54,1,0.0
0.28,77.3,38.7,5.43,0.0,1,197.24
10.17,99.0,62.5,5.04,0.0,4,56.31
3.48,99.3,32.4,6.0,1.15,3,13.09
0.0,94.6,16.7,6.2,0.0,5,0.0
14.38,97.4,42.3,6.41,10.32,1,0.0
3.79,93.6,79.2,4.02,0.0,3,9.1
17.45,97.0,47.9,9.26,0.0,4,0.0
3.35,94.4,59.4,5.31,1.96,3,12.81
16.97,91.4,74.4,8.87,6.94,4,0.0
0.0,91.5,60.2,5.61,11.16,5,0.0
2.87,93.2,91.1,5.39,0.0,3,19.71
0.0,90.4,81.3,5.65,1.66,5,6.99
3.29,94.1,81.8,8.82,0.0,3,21.79
13.77,92.6,51.6,6.92,7.4,1,5.91
16.05,98.6,31.3,5.7,0.0,1,8.7
3.93,95.6,50.5,6.25,0.0,2,9.25
6.01,99.7,70.4,6.96,0.0,1,99.88
1.53,90.9,54.9,9.91,0.0,3,43.3
0.0,47.5,37.9,6.14,0.0,5,155.5
0.2,61.4,41.3,6.86,18.36,2,0.0
7.09,97.3,92.0,6.08,0.0,4,88.14
15.93,97.4,78.1,5.71,0.0,4,8.71
1.21,97.8,46.2,9.14,2.86,2,31.26
0.33,64.7,96.9,6.05,3.13,3,56.67
0.0,85.6,48.7,6.83,4.51,5,16.65
1.22,92.3,30.9,9.98,7.68,3,15.21
0.0,91.1,48.7,6.26,0.0,5,9.26
14.76,97.7,34.8,5.42,4.83,4,5.98
0.0,93.5,47.5,5.26,0.0,5,8.26
0.19,65.7,52.3,8.8,3.67,2,48.1
0.0,74.4,43.5,5.93,1.05,5,62.98
3.66,92.8,80.5,5.52,0.0,3,11.9
2.41,96.3,55.8,9.51,15.96,2,0.0
3.28,93.9,62.8,5.94,0.0,3,16.17
3.38,90.8,77.4,9.88,13.87,3,0.0
0.0,88.6,55.1,5.5,0.8,5,11.22
2.27,93.5,17.3,6.49,5.41,2,0.0
15.13,97.3,81.3,6.24,0.0,1,9.24
6.36,93.2,40.1,6.53,7.52,4,35.39
0.0,77.4,16.0,5.75,0.0,5,26.96
2.33,97.5,59.2,9.87,0.11,2,22.33
3.46,94.4,61.1,6.22,0.0,3,14.62
15.07,93.7,48.4,6.03,0.0,1,9.03
0.0,87.1,65.1,6.14,0.0,5,16.79
17.88,93.9,90.5,6.23,5.25,1,0.0
11.06,94.9,77.9,5.54,0.0,1,47.9
3.28,93.2,28.8,6.01,0.92,2,8.08
0.27,66.8,74.3,8.64,0.0,3,57.29
19.46,92.0,19.6,6.52,2.9,1,0.0
17.37,93.5,74.8,6.25,9.28,1,0.0
6.4,93.3,68.6,8.81,0.0,4,106.01
4.38,98.4,27.3,6.59,0.0,2,0.0
0.25,61.7,45.0,5.48,3.16,1,197.47
0.01,64.8,25.7,9.41,4.46,4,169.89
17.17,98.9,36.6,8.54,5.0,4,0.0
0.0,83.9,99.4,5.46,0.0,5,31.69
13.66,96.6,38.0,4.79,4.66,1,16.51
0.0,87.6,18.1,9.75,6.18,5,0.0
2.7,91.5,67.4,4.65,0.0,2,10.67
16.03,95.5,49.6,6.62,0.0,1,9.62
12.52,95.0,21.0,5.23,0.0,4,16.54
0.0,93.9,23.9,4.37,3.53,5,0.0
0.0,89.1,54.1,5.74,3.34,5,7.7
1.41,90.0,49.8,8.78,8.65,3,13.33
0.0,87.0,49.6,5.85,0.0,5,16.78
16.32,98.7,89.5,5.11,0.0,4,6.85
0.0,87.8,62.6,5.85,0.0,5,14.47
3.29,91.6,39.4,5.32,0.0,2,8.32
12.12,95.4,40.3,6.31,1.88,1,36.23
16.88,90.5,84.3,9.74,0.0,4,0.0
13.45,91.5,79.7,6.26,0.0,1,24.71
0.0,75.5,69.6,4.85,16.46,5,0.0
15.7,96.5,36.1,6.73,2.52,4,7.21
4.27,92.8,31.9,6.53,0.0,3,9.53
0.01,83.6,40.3,5.39,16.19,3,0.0
0.0,90.6,72.3,6.29,0.0,5,9.29
0.1,61.8,71.0,8.67,2.38,4,168.96
16.55,91.8,38.6,9.78,4.94,4,4.48
5.21,93.8,81.2,8.98,0.0,3,7.93
17.44,90.0,75.6,6.19,9.14,1,0.0
12.68,98.1,21.6,5.17,8.07,1,0.0
13.79,90.1,79.8,8.77,4.1,4,22.73
4.18,94.4,80.6,6.06,0.0,2,8.24
0.07,83.4,79.8,6.05,1.43,3,59.27
1.99,96.1,97.0,6.66,0.0,3,29.72
4.95,98.7,36.2,5.56,0.0,2,0.0
3.15,97.2,56.6,6.1,3.03,2,6.07
13.83,95.3,97.7,9.88,0.0,4,28.25
0.0,91.5,95.3,5.16,4.9,5,3.26
0.32,68.2,41.0,4.04,0.0,3,56.76
0.0,52.9,34.5,4.61,17.4,5,0.0
12.98,99.5,70.5,5.57,1.38,4,27.37
0.0,57.8,26.8,5.92,0.0,5,60.28
0.0,92.5,86.4,5.78,0.0,5,8.78
19.57,91.3,99.4,6.71,0.0,1,4.26
13.67,93.2,19.6,5.77,0.0,1,4.41
0.29,53.0,91.4,8.59,0.0,3,57.11
16.34,93.1,36.6,5.7,0.0,4,6.57
1.1,93.4,18.4,9.7,0.0,3,23.98
0.0,50.5,54.2,6.41,5.71,5,55.33
3.23,98.5,73.3,5.66,0.0,2,8.66
0.0,73.7,84.8,6.54,5.37,5,24.22
3.35,93.5,57.6,4.52,2.67,3,11.32
4.49,98.6,89.0,4.03,13.89,3,0.0
0.34,84.1,71.4,5.55,0.0,2,46.57
2.91,98.1,24.5,6.27,0.0,2,2.02
0.0,90.2,22.1,5.68,0.0,5,0.0
1.03,98.6,56.8,6.05,0.0,2,28.74
0.32,79.8,95.4,6.91,0.0,4,166.76
0.0,84.0,89.0,6.02,0.0,5,32.17
3.03,90.6,87.0,4.11,4.48,2,2.62
0.0,89.0,83.7,5.28,1.35,5,9.51
0.19,78.1,48.9,5.14,0.0,2,48.15
0.0,88.6,90.2,6.08,8.11,5,0.0
2.53,92.9,80.5,5.13,0.0,2,12.78
14.93,96.7,88.9,4.93,0.0,1,8.63
0.0,57.4,84.3,6.62,2.1,5,120.0
3.43,92.7,97.3,5.91,0.0,2,8.91
15.13,91.0,89.7,6.66,0.0,4,9.66
0.0,69.3,84.1,5.58,8.7,5,27.87
4.4,95.7,85.1,8.9,0.0,3,13.69
1.16,91.0,90.5,6.16,0.0,3,37.57
3.3,94.3,30.8,5.94,0.0,3,15.92
1.57,98.3,75.9,9.26,8.22,2,8.42
14.26,94.1,21.4,5.78,0.0,1,3.23
14.55,96.8,65.5,9.63,0.0,4,19.69
1.04,99.2,69.6,4.94,0.0,3,37.57
15.91,91.6,79.5,5.58,8.52,1,0.0
0.33,81.3,76.5,9.37,7.41,2,42.21
15.68,90.7,41.3,6.25,0.0,1,9.25
1.54,91.0,24.0,6.11,5.19,2,0.0
15.64,91.1,80.1,5.32,0.0,1,8.32
0.15,62.4,16.6,4.41,0.0,2,48.49
0.05,50.5,72.2,5.83,3.5,2,49.52
0.0,86.3,55.0,6.63,0.0,5,19.28
4.53,96.9,21.8,9.01,0.0,3,6.91
3.92,96.8,33.4,9.27,0.0,3,15.0
0.0,84.5,86.1,5.17,0.0,5,29.33
0.13,72.0,61.4,8.85,10.96,1,0.0
5.39,95.2,84.9,8.6,9.86,3,0.0
4.07,96.2,79.6,9.09,3.79,2,9.29
3.72,90.4,30.5,6.38,0.0,3,12.2
0.0,92.9,62.2,6.73,0.0,5,9.73
0.36,64.5,89.8,9.73,1.36,2,46.4
10.31,95.1,83.1,5.63,0.0,4,55.51
0.04,77.8,42.4,8.79,3.87,4,169.59
2.61,92.9,85.3,9.61,0.0,3,30.55
16.37,90.6,37.6,6.61,12.01,1,0.0
0.05,63.1,35.7,8.61,1.59,2,49.46
0.22,52.4,80.1,5.71,19.77,1,0.0
3.57,90.1,19.4,8.67,0.0,3,9.19
0.12,57.9,26.9,9.19,0.0,3,58.85
1.63,99.6,37.6,5.23,0.47,3,31.44
0.0,93.3,26.8,5.29,7.64,5,0.0
0.17,65.9,78.0,9.55,0.0,3,58.28
14.41,94.0,90.5,9.03,0.0,4,20.62
0.0,86.6,91.0,6.14,17.09,5,0.0
14.68,96.3,93.0,5.03,0.0,4,11.22
14.73,94.0,40.6,5.69,0.0,1,11.39
0.0,91.0,83.0,5.4,0.0,5,8.4
4.65,95.1,59.4,5.11,0.0,2,3.51
0.19,58.3,37.6,9.3,7.94,4,149.33
0.0,73.4,21.6,6.15,7.06,5,11.79
1.12,98.8,76.4,4.73,0.0,2,26.48
0.37,59.3,35.3,5.88,0.0,3,56.3
15.49,91.4,41.5,6.22,0.5,1,8.72
0.09,62.9,99.2,8.78,3.56,2,49.15
8.35,91.6,58.8,6.13,19.03,4,0.0
0.0,85.1,77.2,9.7,0.0,5,29.39
2.58,91.1,91.2,4.26,7.36,2,0.0
4.4,96.0,90.5,5.2,0.0,3,8.2
0.01,76.4,80.4,4.95,0.0,2,49.89
0.0,62.7,21.3,5.96,6.06,5,19.18
2.73,98.7,38.5,9.77,9.82,3,7.2
14.63,98.2,74.7,5.12,0.0,1,11.86
2.19,91.8,21.6,6.21,0.0,3,13.66
2.4,95.9,86.1,9.13,0.0,2,20.89
0.15,63.3,66.8,5.24,6.28,2,48.47
0.12,65.0,62.4,9.63,0.0,3,58.82
0.0,88.8,46.5,5.86,0.0,5,12.09
3.52,98.9,61.1,9.56,6.28,2,2.89
0.16,68.3,57.0,5.96,2.98,4,168.38
4.78,99.7,27.0,6.01,5.63,3,0.0
4.44,97.5,18.4,6.26,5.5,3,0.0
7.28,97.3,64.6,5.6,4.12,4,81.71
0.0,72.9,83.0,4.38,0.0,5,67.23
6.29,94.9,73.8,9.43,0.0,4,107.12
3.28,96.2,62.8,8.68,11.08,2,0.0
4.26,94.5,43.8,4.87,0.0,2,7.44
8.76,99.4,19.9,5.14,0.0,1,14.1
0.0,88.7,99.4,6.41,0.0,5,12.74
3.95,90.0,20.5,6.01,8.26,3,0.0
0.0,94.2,52.2,6.2,8.48,5,0.0
4.18,98.0,36.8,9.97,0.0,3,14.91
11.43,92.1,50.9,4.08,0.0,1,42.75
0.22,81.0,60.3,8.98,14.78,3,0.0
0.37,71.2,48.9,6.54,10.0,2,46.26
16.69,92.0,86.4,6.29,0.0,4,3.1
0.33,80.5,29.7,9.75,9.01,3,48.73
3.45,90.2,33.2,4.0,1.2,2,5.8
0.01,67.9,42.6,4.53,0.0,2,49.9
0.12,82.4,94.6,4.04,4.34,1,198.83
0.32,56.1,26.6,8.57,0.0,3,56.8
2.54,98.4,48.2,5.16,0.91,2,11.86
3.6,98.7,38.1,6.5,3.65,3,9.8
14.23,96.0,32.3,4.25,0.0,4,14.97
0.0,52.4,93.2,5.92,0.0,5,138.75
0.0,86.4,92.8,4.93,3.87,5,13.51
1.82,91.9,96.3,5.13,6.82,3,9.25
6.18,93.9,99.5,5.06,0.0,1,96.31
0.12,80.9,97.3,9.58,0.0,2,48.8
0.26,55.8,70.8,5.59,0.0,1,197.45
2.2,94.0,82.5,8.81,6.21,2,6.24
3.54,90.4,66.9,9.94,6.6,3,5.02
8.76,95.6,55.2,6.88,5.57,1,26.7
12.46,91.1,68.0,6.47,10.64,1,0.0
11.52,91.6,16.5,5.5,0.0,1,8.66
3.33,95.8,77.0,9.67,0.51,3,21.68
1.38,94.8,71.8,5.39,0.19,2,24.45
6.95,96.5,71.8,6.14,2.25,1,87.36
4.13,92.5,27.8,9.22,0.0,3,14.06
13.03,90.8,57.2,5.74,14.88,1,0.0
0.0,56.7,70.1,6.85,8.58,5,45.68
2.87,96.4,32.7,6.79,2.66,3,18.4
0.0,89.8,28.0,5.52,1.55,5,7.46
3.43,99.8,92.5,9.71,0.0,3,21.23
15.63,99.2,33.3,6.94,0.0,1,9.94
0.0,94.7,24.7,6.43,9.19,5,0.0
1.83,99.3,70.5,8.53,7.39,3,11.87
0.0,86.0,38.8,5.93,0.0,5,19.38
0.22,75.5,39.7,9.57,4.28,4,167.78
4.18,99.6,91.4,5.89,1.97,3,6.92
0.0,89.0,90.6,5.16,0.0,5,10.75
15.85,98.4,32.8,9.33,0.0,1,14.17
0.0,86.0,55.2,5.11,0.0,5,18.58
14.78,93.6,62.7,4.34,6.57,4,0.0
0.0,69.9,52.8,5.06,1.88,5,75.9
0.22,58.6,82.8,9.62,5.48,4,150.61
0.0,92.7,29.9,6.1,4.89,5,4.21
15.34,98.6,16.6,9.13,0.4,1,2.7
0.39,81.4,52.2,9.02,5.85,4,114.54
16.05,98.6,62.7,5.07,6.28,4,0.0
14.46,94.4,33.6,8.86,3.53,4,15.77
0.32,69.5,72.7,10.0,0.0,3,56.83
16.47,97.4,71.8,8.82,0.0,4,5.34
4.72,94.6,70.9,5.57,0.0,2,2.84
7.81,97.0,88.4,6.09,16.25,1,0.0
2.54,98.3,56.5,5.25,0.0,2,12.85
1.01,99.4,51.1,9.44,8.0,3,15.78
14.56,98.2,31.3,8.55,0.0,4,18.34
1.87,90.0,53.7,9.71,8.01,3,11.97
13.51,94.6,98.4,5.15,0.0,1,23.05
14.29,99.3,26.4,5.46,0.0,1,3.12
17.82,93.5,40.4,4.48,3.75,1,3.74
4.94,94.7,22.6,4.78,0.0,3,3.89
0.0,95.5,38.8,5.06,0.0,5,8.06
1.69,91.0,20.9,6.9,0.0,3,16.48
2.16,98.2,80.1,9.56,2.32,3,32.93
10.83,97.9,49.8,5.33,10.99,4,0.0
15.79,93.7,87.8,6.83,0.0,4,9.83
0.0,86.3,24.8,4.85,9.46,5,0.0
5.53,91.7,30.4,9.42,5.33,3,3.26
2.91,97.2,96.3,4.58,0.0,2,8.46
4.2,90.8,24.7,9.38,0.0,2,2.85
15.22,93.0,46.3,6.04,0.0,1,9.04
0.0,94.1,74.2,6.83,0.0,5,9.83
0.3,65.6,35.1,9.56,19.87,4,0.0
5.69,92.4,77.0,5.35,19.93,1,0.0
0.0,93.8,56.3,9.33,17.05,5,0.0
0.36,59.3,22.1,5.86,0.0,1,163.6
9.92,93.1,38.9,8.97,6.98,4,25.67
0.09,65.4,41.4,5.67,0.0,4,169.14
1.01,95.1,86.6,9.35,14.21,3,0.0
15.08,97.3,41.3,9.28,0.15,4,13.95
3.25,96.9,91.4,6.28,3.64,2,5.64
0.07,66.5,68.7,9.39,0.0,4,169.3
16.23,98.4,43.5,6.51,3.53,1,5.98
3.83,93.2,32.3,4.08,0.0,3,8.83
15.31,95.4,71.6,6.7,0.0,4,9.7
5.9,90.1,65.2,6.72,0.0,3,0.0
0.0,67.7,39.7,6.93,0.0,5,88.31
0.24,54.2,15.3,4.1,2.34,4,167.64
1.83,90.9,23.0,9.81,0.0,3,19.82
0.0,85.5,26.0,6.84,8.22,5,0.0
0.0,87.9,32.0,5.09,0.0,5,13.65
0.4,65.6,99.8,6.48,0.87,3,56.03
12.66,99.8,47.7,6.63,15.41,4,0.0
0.15,74.4,97.1,9.51,1.19,3,58.51
0.0,45.8,28.3,4.29,0.0,5,158.94
12.76,98.9,83.6,5.8,6.67,1,9.79
2.46,95.0,76.4,8.99,0.0,2,20.0
0.0,90.1,56.9,6.76,0.64,5,9.11
0.0,85.7,78.0,6.45,13.73,5,0.0
2.44,90.6,22.9,4.5,4.66,2,0.0
1.07,96.9,16.5,6.41,12.67,2,0.0
3.67,96.6,98.8,4.43,0.0,3,10.7
12.01,90.3,48.1,6.7,3.65,1,35.95
2.75,98.6,20.6,6.24,0.0,2,2.34
8.86,91.3,18.7,5.65,0.0,1,14.01
3.43,99.2,67.1,9.11,5.99,3,5.45
10.03,92.3,19.1,4.67,0.0,1,11.48
0.0,76.5,54.6,6.43,0.0,5,57.87
0.0,86.8,82.4,6.12,5.18,5,4.86
0.0,65.2,18.6,6.56,1.46,5,47.13
5.11,98.1,33.5,5.94,0.0,1,107.86
0.05,57.3,88.9,4.43,0.0,3,59.52
0.29,71.5,24.0,4.99,7.49,1,55.04
15.74,99.4,64.1,5.34,0.0,1,8.34
0.19,81.6,83.5,4.88,0.0,2,48.13
5.47,94.8,90.6,6.64,0.0,3,5.29
0.0,85.2,77.1,6.13,6.79,5,5.88
0.0,58.2,46.8,5.96,0.0,5,119.15
16.64,90.7,54.0,5.21,8.81,4,0.0
3.95,96.9,23.5,4.08,8.42,3,0.0
15.95,92.5,58.0,6.13,0.0,1,9.13
0.14,57.6,98.7,5.25,9.06,1,128.09
3.66,97.4,36.6,8.51,0.0,3,17.17
0.0,97.0,84.2,6.38,11.39,5,0.0
15.31,96.9,17.0,8.71,13.97,4,0.0
0.0,86.9,24.6,8.86,0.0,5,4.6
7.48,99.2,96.3,9.43,1.73,4,95.24
3.18,94.3,31.1,4.32,7.88,3,3.06
3.28,93.7,87.8,5.09,1.7,3,13.58
0.0,87.9,60.3,8.63,2.0,5,17.47
16.61,92.2,89.3,9.13,0.0,4,3.89
9.17,96.8,89.9,9.53,9.35,4,28.3
0.05,73.6,38.7,8.93,7.14,3,59.48
5.58,99.9,39.6,5.34,3.49,1,99.1
8.72,91.7,51.6,5.81,3.46,1,68.14
0.0,87.1,20.4,5.02,4.55,5,2.22
17.87,93.8,84.1,9.56,0.0,4,0.0
0.36,84.8,82.4,5.44,4.63,1,196.37
16.04,99.8,62.2,4.87,0.0,4,7.87
0.0,79.2,86.8,5.19,12.01,5,0.0
4.04,91.8,47.8,6.48,0.0,2,9.48
2.52,92.0,43.5,5.23,0.0,2,12.98
11.15,94.9,58.7,9.25,3.88,4,53.91
5.16,99.5,80.6,6.43,0.0,3,8.37
4.29,96.0,99.4,5.73,0.0,3,8.73
0.0,86.1,28.4,9.67,0.0,5,26.23
3.42,98.7,23.6,4.79,0.0,2,0.0
14.12,92.8,84.3,6.8,2.74,4,15.91
2.63,96.0,46.4,5.09,4.48,2,7.26
0.0,89.6,39.0,6.36,0.0,5,10.45
0.0,86.9,99.5,5.55,6.96,5,3.89
16.42,96.4,31.2,8.76,0.0,4,5.77
2.73,97.6,20.4,5.34,0.0,2,2.2
2.05,96.5,71.3,9.19,0.0,3,36.48
4.2,90.7,54.1,5.63,0.0,2,8.05
14.02,93.1,25.7,6.34,0.0,1,3.83
2.74,98.4,88.5,8.59,10.39,3,0.0
0.0,56.5,35.5,5.35,4.7,5,118.1
10.84,96.2,64.1,6.01,0.0,1,50.65
14.62,100.0,67.8,5.21,0.0,1,11.99
0.0,85.7,91.1,5.06,3.06,5,16.07
0.0,52.4,90.7,5.48,0.0,5,138.18
0.2,72.1,29.9,5.36,5.53,1,110.41
0.0,91.3,68.4,4.28,7.62,5,0.0
0.0,93.6,30.0,4.6,0.0,5,7.6
3.64,96.3,70.6,9.53,0.0,3,18.57
8.98,99.5,48.6,9.65,0.0,4,80.23
0.0,96.2,78.7,4.48,8.13,5,0.0
1.18,90.0,44.6,6.78,0.0,3,37.96
0.17,73.3,44.4,4.31,6.97,3,50.28
16.04,95.5,25.9,9.87,5.31,1,0.0
1.88,98.1,32.9,6.38,2.46,2,18.07
13.37,93.3,30.5,9.53,0.0,4,33.17
13.81,97.3,34.2,5.23,1.48,1,18.67
1.37,98.2,49.5,8.96,4.02,3,39.36
3.05,96.7,28.3,6.65,6.45,3,5.09
3.92,91.9,69.8,4.12,0.0,3,7.9
0.0,86.1,70.4,6.12,1.71,5,17.56
2.0,90.3,53.1,9.91,0.81,2,25.47
16.35,97.6,90.9,5.47,9.68,1,0.0
3.53,93.1,86.1,9.11,2.36,3,16.63
4.12,94.6,90.6,6.02,5.52,3,0.0
14.24,95.2,58.5,6.65,2.25,4,14.98
3.34,90.6,15.1,6.12,0.0,2,0.0
0.0,91.6,94.1,6.84,3.48,5,6.36
1.3,97.3,94.1,5.2,1.7,3,33.49
4.78,93.1,26.2,5.08,15.86,3,0.0
16.69,91.0,47.9,9.72,0.0,4,3.12
0.04,70.9,25.5,4.06,6.89,3,26.75
17.26,94.8,35.6,6.02,0.0,1,9.02
0.0,92.8,64.7,8.66,0.0,5,13.41
12.6,98.3,45.6,5.02,0.0,4,32.05
12.9,95.1,17.0,8.66,0.0,1,7.52
0.04,78.3,50.5,6.11,0.0,1,199.56
0.0,85.9,98.3,6.78,9.09,5,4.52
4.59,98.9,68.6,4.67,16.68,3,0.0
16.68,93.8,45.3,5.93,0.0,1,8.93
2.02,91.0,17.1,5.28,9.95,2,0.0
1.95,93.3,57.3,9.78,5.49,2,8.2
0.37,54.1,90.5,5.19,6.41,3,56.32
3.0,95.0,93.0,6.39,0.0,2,9.4
3.3,95.5,56.1,5.62,2.88,2,5.74
3.4,99.9,17.9,7.0,1.2,2,0.0
0.0,90.2,52.5,5.09,0.81,5,7.28
12.55,97.1,69.1,5.54,0.0,1,33.08
3.63,96.3,68.8,5.68,8.4,3,0.0
15.1,96.4,32.6,5.13,3.13,1,5.0
0.0,93.2,50.6,5.66,17.34,5,0.0
5.34,96.1,43.1,9.35,0.0,3,6.62
1.99,90.7,41.6,6.43,0.0,2,19.56
4.73,98.0,45.7,9.05,0.0,3,12.7
0.0,94.0,44.2,4.66,12.45,5,0.0
0.12,53.7,74.2,8.84,2.92,3,58.82
15.53,94.6,74.9,4.01,2.31,1,4.7
5.11,96.9,52.7,6.11,0.0,1,107.97
0.0,87.8,46.6,6.66,4.6,5,10.73
0.25,60.2,100.0,5.23,0.0,2,47.51
4.92,93.9,86.6,6.76,0.0,2,0.0
0.0,54.5,73.1,6.12,16.2,5,0.0
13.12,97.6,49.4,6.6,8.5,1,7.95
1.93,95.6,23.4,9.16,8.97,3,5.49
13.93,98.4,24.0,6.59,0.0,1,4.05
1.23,91.2,66.6,6.88,0.0,3,37.55
3.78,98.1,70.7,5.69,0.96,2,7.73
4.03,97.3,34.6,9.09,0.0,3,13.9
0.0,74.2,33.9,5.66,0.0,5,64.75
9.84,97.2,71.9,6.19,0.0,4,60.77
5.45,92.8,28.1,5.04,17.51,4,0.0
0.0,82.0,73.3,6.16,14.18,5,0.0
5.24,92.8,32.2,6.04,1.04,4,105.6
3.13,99.4,36.5,6.19,0.0,2,9.19
13.07,94.5,73.5,9.72,1.47,1,35.15
3.47,91.9,22.0,9.09,4.81,3,7.23
15.92,92.2,99.6,5.69,0.0,4,8.69
15.85,100.0,74.1,9.55,0.0,4,11.49
17.07,92.4,45.4,6.53,0.0,1,9.53
13.37,95.7,86.9,6.12,0.0,1,25.4
0.29,72.7,97.0,6.86,0.0,1,197.15
15.81,99.9,75.3,9.2,16.9,4,0.0
4.98,96.6,66.7,5.33,1.06,2,0.0
5.08,94.8,59.4,6.76,0.92,3,8.84
